GenbankID,GeneName,GeneCategory,Replicate,8,6
56314735,pimF,Organic Remediation,1,9.8301,NA
134099599,pcpB,Organic Remediation,1,8.3824,8.7574
73537913,mauAB,Organic Remediation,1,8.8837,7.9694
156042750,GCoADH,Organic Remediation,1,9.0353,9.0144
119376333,nmoA,Organic Remediation,1,8.5675,NA
91223183,tutFDG,Organic Remediation,1,8.3548,NA
150864666,tfdA,Organic Remediation,1,9.9565,8.2505
156448630,chnB,Organic Remediation,1,9.8498,9.6944
71144796,linB,Organic Remediation,1,9.8843,9.3052
150837612,nagI,Organic Remediation,1,9.2838,NA
29375796,atzA,Organic Remediation,1,NA,NA
106882805,phn,Organic Remediation,1,NA,9.8479
119375179,pimF,Organic Remediation,1,NA,NA
88919491,hmgB,Organic Remediation,1,NA,8.0409
10580737,atzA,Organic Remediation,1,NA,NA
110284454,nagG,Organic Remediation,1,NA,NA
157704433,dfbA,Organic Remediation,1,NA,10.1565
4886552,PobA,Organic Remediation,1,NA,NA
126347484,dehH,Organic Remediation,1,NA,NA
120327008,phn,Organic Remediation,1,NA,NA
86145024,catB,Organic Remediation,1,NA,8.2283
108466334,linB,Organic Remediation,1,NA,8.5312
29605050,mdlA,Organic Remediation,1,NA,8.1722
126355305,phdCI,Organic Remediation,1,NA,NA
84392777,pimF,Organic Remediation,1,NA,8.9499
148571636,mdlC,Organic Remediation,1,NA,NA
49061,nhh,Organic Remediation,1,NA,8.4095
12539415,catB,Organic Remediation,1,NA,8.9457
151561410,phn,Organic Remediation,1,NA,NA
86748186,proO,Organic Remediation,1,NA,8.2803
91779182,benAB,Organic Remediation,1,NA,8.3331
120595004,nagI,Organic Remediation,1,NA,NA
151575684,phdCI,Organic Remediation,1,NA,8.1637
4096595,pcaG,Organic Remediation,1,NA,8.9408
149921726,GCoADH,Organic Remediation,1,NA,8.6054
119899265,exaA,Organic Remediation,1,NA,8.4986
118020560,atzC,Organic Remediation,1,NA,8.2444
119457757,xylF,Organic Remediation,1,NA,9.1131
11037224,pcaG,Organic Remediation,1,NA,8.516
23494061,pheA,Organic Remediation,1,NA,8.6473
146397161,pimF,Organic Remediation,1,NA,NA
146410039,mdlD,Organic Remediation,1,NA,8.7803
45649067,bco,Organic Remediation,1,NA,NA
126729627,nagG,Organic Remediation,1,NA,8.2419
55230242,PobA,Organic Remediation,1,NA,NA
146342967,mdlC,Organic Remediation,1,NA,NA
49062,nhh,Organic Remediation,1,NA,NA
83942278,nagG,Organic Remediation,1,NA,NA
146405992,exaA,Organic Remediation,1,NA,8.1747
146409927,hmgC,Organic Remediation,1,NA,NA
154150311,atzA,Organic Remediation,1,NA,8.8625
56798549,catechol_B,Organic Remediation,1,NA,NA
104781656,mauAB,Organic Remediation,1,NA,NA
114315080,alkK,Organic Remediation,1,NA,NA
149360104,AmiE,Organic Remediation,1,NA,8.3766
15127806,pcaG,Organic Remediation,1,NA,NA
91783085,hmgA,Organic Remediation,1,NA,8.6828
92911379,alkB,Organic Remediation,1,NA,NA
146400956,pimF,Organic Remediation,1,NA,8.5927
146450026,tftH,Organic Remediation,1,NA,8.3956
133913605,exaA,Organic Remediation,1,NA,NA
32562911,bphD,Organic Remediation,1,NA,8.3407
110816912,nhh,Organic Remediation,1,NA,NA
89352997,benAB,Organic Remediation,1,NA,NA
117649506,pimF,Organic Remediation,1,NA,8.1975
118006278,exaA,Organic Remediation,1,NA,8.7436
88701121,atzA,Organic Remediation,1,NA,8.4839
27657619,chnC,Organic Remediation,1,NA,8.5294
115422863,nagK,Organic Remediation,1,NA,NA
72121305,Catechol,Organic Remediation,1,NA,NA
39943524,tftH,Organic Remediation,1,NA,NA
14025071,linB,Organic Remediation,1,NA,NA
91781191,xylF,Organic Remediation,1,NA,8.4228
73749283,rd,Organic Remediation,1,NA,8.284
119377281,pimF,Organic Remediation,1,NA,NA
113726898,hmgC,Organic Remediation,1,NA,9.8419
15623214,linB,Organic Remediation,1,NA,8.7037
73537680,mdlB,Organic Remediation,1,NA,8.8536
145235563,pcpE,Organic Remediation,1,NA,NA
118568978,adpB,Organic Remediation,1,NA,NA
144901310,PhaB,Organic Remediation,1,NA,NA
146406440,tftH,Organic Remediation,1,NA,NA
46115524,nagI,Organic Remediation,1,NA,8.9727
39575866,alkB,Organic Remediation,1,NA,NA
7649286,PobA,Organic Remediation,1,NA,8.6306
71002412,pheA,Organic Remediation,1,NA,NA
27355885,nmoA,Organic Remediation,1,NA,NA
24460036,cpnA,Organic Remediation,1,NA,NA
15809259,rd,Organic Remediation,1,NA,NA
110823187,chnB,Organic Remediation,1,NA,8.247
117648072,pimF,Organic Remediation,1,NA,NA
216932,nitA,Organic Remediation,1,NA,9.0463
68345965,atzA,Organic Remediation,1,NA,8.8207
3114667,phn,Organic Remediation,1,NA,NA
15790271,atzA,Organic Remediation,1,NA,NA
134142929,alkB,Organic Remediation,1,NA,NA
88787339,nitA,Organic Remediation,1,NA,8.5165
126734307,PobA,Organic Remediation,1,NA,8.2048
145573712,pcaG,Organic Remediation,1,NA,NA
91691075,linB,Organic Remediation,1,NA,NA
1437475,tftH,Organic Remediation,1,NA,8.1422
56708836,PobA,Organic Remediation,1,NA,8.2306
535286,Catechol,Organic Remediation,1,NA,NA
78060920,atzC,Organic Remediation,1,NA,8.554
148264066,linB,Organic Remediation,1,NA,NA
82801439,alkB,Organic Remediation,1,NA,8.9503
90335180,PobA,Organic Remediation,1,NA,NA
115442834,tftH,Organic Remediation,1,NA,8.8637
39647574,badK,Organic Remediation,1,NA,8.4168
118470455,trzE,Organic Remediation,1,NA,8.4308
4239909,pheA,Organic Remediation,1,NA,8.3397
47496797,xylG,Organic Remediation,1,NA,8.0301
110285187,nmoA,Organic Remediation,1,NA,8.2728
119510977,linB,Organic Remediation,1,NA,8.4107
146192287,Catechol,Organic Remediation,1,NA,8.1056
29830406,pimF,Organic Remediation,1,NA,8.3744
119451215,pimF,Organic Remediation,1,NA,9.6156
77964440,chnB,Organic Remediation,1,NA,8.2725
119962834,PobA,Organic Remediation,1,NA,8.2795
110823847,akbF,Organic Remediation,1,NA,8.5379
70989431,nagG,Organic Remediation,1,NA,8.1152
27378647,fcbA,Organic Remediation,1,NA,8.1522
156740956,GcdB,Organic Remediation,1,NA,8.847
126347932,nmoA,Organic Remediation,1,NA,8.4801
84693251,GCoADH,Organic Remediation,1,NA,8.9737
121663854,tftH,Organic Remediation,1,NA,8.4425
56908484,alkH,Organic Remediation,1,NA,9.0119
86138336,bclA,Organic Remediation,1,NA,7.999
157150472,pimF,Organic Remediation,1,NA,8.8535
90435895,GCoADH,Organic Remediation,1,NA,8.4382
78194667,pimF,Organic Remediation,1,NA,8.3414
41326580,pcaG,Organic Remediation,1,NA,8.4995
56965198,linB,Organic Remediation,1,NA,7.9458
15890855,mdlA,Organic Remediation,1,NA,8.1133
15890442,PobA,Organic Remediation,1,NA,8.1728
39651589,hmgC,Organic Remediation,1,NA,8.8045
56312526,bbsG,Organic Remediation,1,NA,8.4026
72122838,Xamo,Organic Remediation,1,NA,8.9031
109454046,alkK,Organic Remediation,1,NA,8.2309
119897314,PhaB,Organic Remediation,1,NA,8.5085
10174623,nagI,Organic Remediation,1,NA,8.8473
91687594,nmoA,Organic Remediation,1,NA,8.2527
117999846,nagL,Organic Remediation,1,NA,8.3594
117983924,nitA,Organic Remediation,1,NA,8.3805
151362235,nitro,Organic Remediation,1,NA,8.1986
54013939,akbF,Organic Remediation,1,NA,8.5191
113906476,dmsA,Organic Remediation,1,NA,9.1205
148254987,pimF,Organic Remediation,1,NA,9.3772
55377678,pimF,Organic Remediation,1,NA,9.1806
87135260,pimF,Organic Remediation,1,NA,8.283
13475805,pimF,Organic Remediation,1,NA,8.1441
6624274,akbF,Organic Remediation,1,NA,9.4769
157371265,akbF,Organic Remediation,1,NA,8.3295
91693699,hmgA,Organic Remediation,1,NA,8.1133
91773163,trzN,Organic Remediation,1,NA,10.4236
4633080,msmABCD,Organic Remediation,1,NA,8.8018
134052051,pimF,Organic Remediation,1,NA,8.9197
118739041,atzC,Organic Remediation,1,NA,8.0789
157374916,linB,Organic Remediation,1,NA,9.3635
119856034,atzB,Organic Remediation,1,NA,8.3394
91190307,pimF,Organic Remediation,1,NA,8.798
115259785,ALN,Organic Remediation,1,NA,8.2159
119713673,linB,Organic Remediation,1,NA,9.0776
73671381,xylF,Organic Remediation,1,NA,8.7339
110646156,alkK,Organic Remediation,1,NA,8.5851
83749300,dehH,Organic Remediation,1,NA,7.9743
118588674,trzN,Organic Remediation,1,NA,7.9653
4808514,pcaG,Organic Remediation,1,NA,8.385
108801912,linB,Organic Remediation,1,NA,8.068
78212641,nitA,Organic Remediation,1,NA,8.8201
86139485,pheA,Organic Remediation,1,NA,8.3393
126318010,HcaB,Organic Remediation,1,NA,8.9374
117164580,GCoADH,Organic Remediation,1,NA,8.4555
149186135,linC,Organic Remediation,1,NA,8.2315
149176164,catB,Organic Remediation,1,NA,8.4117
90333020,pimF,Organic Remediation,1,NA,8.3591
70731603,pimF,Organic Remediation,1,NA,8.6944
99036682,PobA,Organic Remediation,1,NA,8.1055
71558041,pcaG,Organic Remediation,1,NA,8.2213
77019824,alkJ,Organic Remediation,1,NA,8.8921
68344601,alkB,Organic Remediation,1,NA,8.4503
15158670,PobA,Organic Remediation,1,NA,8.2204
118731256,bclA,Organic Remediation,1,NA,8.411
146761195,PobA,Organic Remediation,1,NA,8.2207
116265087,mdlA,Organic Remediation,1,NA,8.3843
134098572,mdlA,Organic Remediation,1,NA,8.1306
89055304,GCoADH,Organic Remediation,1,NA,8.3751
114327315,exaA,Organic Remediation,1,NA,8.3519
119816169,nagG,Organic Remediation,1,NA,8.2333
109898865,mdlA,Organic Remediation,1,NA,8.0922
116669002,GCoADH,Organic Remediation,1,NA,8.4245
31619852,nbzB,Organic Remediation,1,NA,8.1676
126731645,tftH,Organic Remediation,1,NA,8.7551
109640306,rd,Organic Remediation,1,NA,9.1557
119483044,tfdA,Organic Remediation,1,NA,8.3944
118053504,PhaB,Organic Remediation,1,NA,8.0876
117980556,pcaG,Organic Remediation,1,NA,9.0109
71919863,cmuA,Organic Remediation,1,NA,8.1257
14495310,nicdehydr,Organic Remediation,1,NA,8.2385
85823677,PobA,Organic Remediation,1,NA,7.8757
71846489,atzA,Organic Remediation,1,NA,8.8318
90417154,pimF,Organic Remediation,1,NA,8.1338
89360249,Catechol,Organic Remediation,1,NA,8.2043
83859093,alkK,Organic Remediation,1,NA,8.1901
154156769,alkH,Organic Remediation,1,NA,7.9215
54297175,scnABC,Organic Remediation,1,NA,8.1692
91786532,pcaG,Organic Remediation,1,NA,8.6495
113525675,pimF,Organic Remediation,1,NA,8.4274
19913902,cmuA,Organic Remediation,1,NA,8.1043
70983488,nbaC,Organic Remediation,1,NA,8.085
26990001,pimF,Organic Remediation,1,NA,9.5556
57233751,rd,Organic Remediation,1,NA,8.4748
111222973,bbsG,Organic Remediation,1,NA,8.1822
2627154,xylF,Organic Remediation,1,NA,8.0823
62468054,bco,Organic Remediation,1,NA,9.3589
145216180,tfdA,Organic Remediation,1,NA,8.7024
110830314,PhaB,Organic Remediation,1,NA,8.0803
29833758,pimF,Organic Remediation,1,NA,8.2276
145245794,BADH,Organic Remediation,1,NA,8.9272
119669737,alkK,Organic Remediation,1,NA,8.057
56696201,nhh,Organic Remediation,1,NA,8.2705
67903214,tfdA,Organic Remediation,1,NA,8.8261
111150741,pimF,Organic Remediation,1,NA,8.4503
73541483,hmgB,Organic Remediation,1,NA,7.8758
157681309,pimF,Organic Remediation,1,NA,8.7953
50119447,phn,Organic Remediation,1,NA,8.2312
89361126,nmoA,Organic Remediation,1,NA,8.3287
148628414,bphA,Organic Remediation,1,NA,8.3246
86284436,pcaG,Organic Remediation,1,NA,8.3167
118735435,pcaG,Organic Remediation,1,NA,8.0477
32445505,pcaG,Organic Remediation,1,NA,8.2401
111020236,cpnB,Organic Remediation,1,NA,8.6052
3176649,xylF,Organic Remediation,1,NA,8.2899
2736268,nbzB,Organic Remediation,1,NA,8.8188
154275098,mdlC,Organic Remediation,1,NA,9.3117
46579864,alkK,Organic Remediation,1,NA,8.7925
115286096,pnbA,Organic Remediation,1,NA,8.0324
86569205,pimF,Organic Remediation,1,NA,8.4924
124004655,alkB,Organic Remediation,1,NA,8.5322
121592575,catB,Organic Remediation,1,NA,8.5844
119767885,PhaB,Organic Remediation,1,NA,8.5239
118164811,pimF,Organic Remediation,1,NA,8.7311
50084607,mdlD,Organic Remediation,1,NA,8.8283
158449904,akbF,Organic Remediation,1,NA,8.4544
13421377,linC,Organic Remediation,1,NA,8.4324
117991420,atzA,Organic Remediation,1,NA,8.5742
126740618,PobA,Organic Remediation,1,NA,8.2252
118007842,nmoA,Organic Remediation,1,NA,8.297
145238310,tftH,Organic Remediation,1,NA,8.5565
51243151,catB,Organic Remediation,1,NA,8.3374
148551047,nagI,Organic Remediation,1,NA,8.7912
68231993,mdlC,Organic Remediation,1,NA,8.8489
54018310,GCoADH,Organic Remediation,1,NA,7.9661
114308718,atzC,Organic Remediation,1,NA,8.5296
121712467,BpH,Organic Remediation,1,NA,8.2929
114763485,pimF,Organic Remediation,1,NA,8.1431
121303745,phdCI,Organic Remediation,1,NA,8.0681
84043039,pcaG,Organic Remediation,1,NA,8.3364
42494410,cmuA,Organic Remediation,1,NA,8.2047
126722029,pcaG,Organic Remediation,1,NA,8.506
27350935,tftH,Organic Remediation,1,NA,8.5355
154247298,mdlA,Organic Remediation,1,NA,9.8286
11037227,pcaG,Organic Remediation,1,NA,8.3476
146192926,pimF,Organic Remediation,1,NA,8.1164
93452595,atzA,Organic Remediation,1,NA,8.1809
111116464,xylG,Organic Remediation,1,NA,8.7573
15157718,tftH,Organic Remediation,1,NA,8.3387
85860482,alkK,Organic Remediation,1,NA,8.6808
77460699,PobA,Organic Remediation,1,NA,8.2718
61338416,BADH,Organic Remediation,1,NA,8.6402
91798878,pimF,Organic Remediation,1,NA,8.3439
3046913,catechol_B,Organic Remediation,1,NA,8.5134
41408155,linB,Organic Remediation,1,NA,8.2586
94313555,tfdA,Organic Remediation,1,NA,8.6362
149178306,catB,Organic Remediation,1,NA,9.6929
116179488,HcaB,Organic Remediation,1,NA,7.9488
22417101,pcpE,Organic Remediation,1,NA,8.4756
72397860,atzA,Organic Remediation,1,NA,8.401
113526718,benAB,Organic Remediation,1,NA,8.0541
56697795,trzN,Organic Remediation,1,NA,8.3996
158111894,tfdA,Organic Remediation,1,NA,8.7272
71082703,phtA,Organic Remediation,1,NA,8.3882
148271556,phn,Organic Remediation,1,NA,8.4938
118593752,pheA,Organic Remediation,1,NA,8.3791
126218145,mdlA,Organic Remediation,1,NA,8.2171
1732457,akbF,Organic Remediation,1,NA,8.1826
149917477,phdCI,Organic Remediation,1,NA,8.0641
39936516,pimF,Organic Remediation,1,NA,8.3307
83026002,alkB,Organic Remediation,1,NA,8.4019
23491548,benAB,Organic Remediation,1,NA,8.2535
56710254,nitro,Organic Remediation,1,NA,8.0405
3059202,bphC,Organic Remediation,1,NA,9.7897
148554700,tftH,Organic Remediation,1,NA,8.6625
86357210,pimF,Organic Remediation,1,NA,8.2031
148238916,alkK,Organic Remediation,1,NA,8.277
148845627,mdlA,Organic Remediation,1,NA,9.7033
118703430,mdlA,Organic Remediation,1,NA,8.5596
33603659,mdlA,Organic Remediation,1,NA,8.2419
89343846,proO,Organic Remediation,1,NA,8.1488
84694060,Apc,Organic Remediation,1,NA,8.2044
56798497,catechol_B,Organic Remediation,1,NA,8.9854
90204944,mdlC,Organic Remediation,1,NA,8.4609
118472095,linB,Organic Remediation,1,NA,9.1055
110680804,hmgA,Organic Remediation,1,NA,8.587
119396542,nitA,Organic Remediation,1,NA,8.7586
113900683,atzA,Organic Remediation,1,NA,8.2957
113473905,phtB,Organic Remediation,1,NA,8.446
50084588,alkB,Organic Remediation,1,NA,8.0304
118704295,tfdA,Organic Remediation,1,NA,9.3105
5824147,alkJ,Organic Remediation,1,NA,8.42
157321962,BADH,Organic Remediation,1,NA,9.7127
111116450,mdlD,Organic Remediation,1,NA,8.0913
149122187,phn,Organic Remediation,1,NA,8.4933
17741509,mdlA,Organic Remediation,1,NA,8.4042
27375227,pimF,Organic Remediation,1,NA,8.7878
124111007,tutFDG,Organic Remediation,1,NA,8.0212
152995850,cbdA,Organic Remediation,1,NA,8.1786
126133148,nagI,Organic Remediation,1,NA,8.4974
145589121,Arylest,Organic Remediation,1,NA,9.0206
24982949,nitro,Organic Remediation,1,NA,8.2823
82801443,alkB,Organic Remediation,1,NA,8.3274
91690047,tphB,Organic Remediation,1,NA,8.2696
21106985,nmoA,Organic Remediation,1,NA,8.0745
71557669,phn,Organic Remediation,1,NA,8.1514
32967107,pheA,Organic Remediation,1,NA,8.3301
145570245,ohbAB,Organic Remediation,1,NA,8.3579
119898878,atzA,Organic Remediation,1,NA,9.1177
86360626,tfdA,Organic Remediation,1,NA,8.3075
146190990,tfdA,Organic Remediation,1,NA,8.0462
117999019,xylJ,Organic Remediation,1,NA,8.5834
117985751,phtA,Organic Remediation,1,NA,8.2937
119951935,nhh,Organic Remediation,1,NA,9.3422
84665608,pimF,Organic Remediation,1,NA,8.2176
3820521,HcaB,Organic Remediation,1,NA,8.4042
42475466,bphC,Organic Remediation,1,NA,8.3494
145607671,nagI,Organic Remediation,1,NA,8.5923
91715944,hmgC,Organic Remediation,1,NA,8.4246
145230746,tftH,Organic Remediation,1,NA,8.2
147676913,bco,Organic Remediation,1,NA,8.3028
30267733,nmoA,Organic Remediation,1,NA,8.3078
119226112,pheA,Organic Remediation,1,NA,9.1323
71845819,pimF,Organic Remediation,1,NA,7.9468
158424074,nmoA,Organic Remediation,1,NA,8.3231
90106260,nhh,Organic Remediation,1,NA,8.6582
149280757,GCoADH,Organic Remediation,1,NA,8.8955
119949047,GCoADH,Organic Remediation,1,NA,8.8067
111610925,GCoADH,Organic Remediation,1,NA,8.8142
78512521,nitro,Organic Remediation,1,NA,7.9458
91784642,akbF,Organic Remediation,1,NA,8.1608
91780299,nmoA,Organic Remediation,1,NA,8.197
46436469,tftH,Organic Remediation,1,NA,9.3032
115253852,nahA,Organic Remediation,1,NA,9.1528
110634738,mdlA,Organic Remediation,1,NA,8.5177
117998411,tftH,Organic Remediation,1,NA,9.4702
152972555,proO,Organic Remediation,1,NA,9.3882
87118368,pimF,Organic Remediation,1,NA,8.5656
111143309,bphC,Organic Remediation,1,NA,8.3506
116608709,mdlA,Organic Remediation,1,NA,8.3898
111152179,pimF,Organic Remediation,1,NA,8.7393
3378415,catechol_B,Organic Remediation,1,NA,8.5612
115519753,PobA,Organic Remediation,1,NA,8.6508
126470044,bphC,Organic Remediation,1,NA,8.3423
37651314,nahF,Organic Remediation,1,NA,8.164
111026206,akbF,Organic Remediation,1,NA,8.2733
119535138,xylF,Organic Remediation,1,NA,8.2854
84517059,dehH109,Organic Remediation,1,NA,9.4177
115421707,nagI,Organic Remediation,1,NA,8.1307
29899138,xylF,Organic Remediation,1,NA,8.3979
85823694,benAB,Organic Remediation,1,NA,8.2622
118008511,hmgC,Organic Remediation,1,NA,8.3534
110827474,Xamo,Organic Remediation,1,NA,8.1098
152994544,proO,Organic Remediation,1,NA,8.3452
78060999,bbsG,Organic Remediation,1,NA,8.2295
91693041,pimF,Organic Remediation,1,NA,8.4356
84715412,hmgB,Organic Remediation,1,NA,8.1638
3250924,tmoABE,Organic Remediation,1,NA,8.2332
84664853,proO,Organic Remediation,1,NA,8.2155
62086241,dehH109,Organic Remediation,1,NA,8.5623
124522862,AmiE,Organic Remediation,1,NA,8.0329
149811157,nagG,Organic Remediation,1,NA,8.3356
68537112,pimF,Organic Remediation,1,NA,8.4001
84664184,phtA,Organic Remediation,1,NA,8.4067
6460740,GCoADH,Organic Remediation,1,NA,8.7876
2822270,cumC,Organic Remediation,1,NA,8.3822
21038968,tfdA,Organic Remediation,1,NA,8.4863
2650069,atzA,Organic Remediation,1,NA,9.8916
113727563,nagG,Organic Remediation,1,NA,8.2879
59711763,atzA,Organic Remediation,1,NA,8.664
146309965,phn,Organic Remediation,1,NA,8.3189
145322538,pimF,Organic Remediation,1,NA,8.453
133912249,pimF,Organic Remediation,1,NA,9.3428
91709917,atzA,Organic Remediation,1,NA,8.1376
124262382,chnB,Organic Remediation,1,NA,8.1615
119951773,pheA,Organic Remediation,1,NA,8.5921
17427792,alkK,Organic Remediation,1,NA,8.1601
118670769,tfdA,Organic Remediation,1,NA,8.4366
126710588,pheA,Organic Remediation,1,NA,8.6649
21239747,BMO,Organic Remediation,1,NA,8.3041
157407598,hmgB,Organic Remediation,1,NA,8.1669
67921023,nitro,Organic Remediation,1,NA,8.4543
115368031,alkK,Organic Remediation,1,NA,9.0517
56698466,pimF,Organic Remediation,1,NA,8.2536
118666819,nagI,Organic Remediation,1,NA,8.1767
3378419,nagG,Organic Remediation,1,NA,8.5503
119401909,nagG,Organic Remediation,1,NA,8.6428
27378440,alkK,Organic Remediation,1,NA,8.1119
118730375,atzB,Organic Remediation,1,NA,9.0475
63257262,hmgA,Organic Remediation,1,NA,8.4373
56311637,ChnA,Organic Remediation,1,NA,8.3889
91786267,tftH,Organic Remediation,1,NA,8.6283
121710110,nagG,Organic Remediation,1,NA,9.0145
58269470,tfdA,Organic Remediation,1,NA,8.4426
24982339,nitro,Organic Remediation,1,NA,7.8941
146405645,AmiE,Organic Remediation,1,NA,8.355
121704557,chnB,Organic Remediation,1,NA,8.2939
86565795,Xamo,Organic Remediation,1,NA,8.6001
88799848,PobA,Organic Remediation,1,NA,8.2053
86574218,phn,Organic Remediation,1,NA,8.3614
154246624,PobA,Organic Remediation,1,NA,8.9156
41408737,pimF,Organic Remediation,1,NA,9.0296
154162660,trzE,Organic Remediation,1,NA,8.1958
39972653,mdlC,Organic Remediation,1,NA,8.4925
114767501,pcaG,Organic Remediation,1,NA,8.1683
118618327,trzN,Organic Remediation,1,NA,8.3933
124005610,catB,Organic Remediation,1,NA,8.6779
17544986,pimF,Organic Remediation,1,NA,8.3142
74484325,todC,Organic Remediation,1,NA,8.1451
119504526,exaA,Organic Remediation,1,NA,8.5073
121720054,pheA,Organic Remediation,1,NA,8.0033
84499194,linB,Organic Remediation,1,NA,8.204
91787940,tftH,Organic Remediation,1,NA,7.999
87310939,ChnA,Organic Remediation,1,NA,8.1874
71159022,Xamo,Organic Remediation,1,NA,8.6874
55230407,catB,Organic Remediation,1,NA,8.4011
126730548,pimF,Organic Remediation,1,NA,7.8425
70607472,mdlC,Organic Remediation,1,NA,8.0733
85687921,linC,Organic Remediation,1,NA,8.1664
83026018,alkB,Organic Remediation,1,NA,8.4893
98976950,nagI,Organic Remediation,1,NA,8.9795
82716671,oxdB,Organic Remediation,1,NA,8.4751
116621176,mdlA,Organic Remediation,1,NA,8.9939
17935317,pimF,Organic Remediation,1,NA,8.3368
116694821,hmgC,Organic Remediation,1,NA,7.937
4204379,catechol_B,Organic Remediation,1,NA,8.2864
148255462,mdlC,Organic Remediation,1,NA,8.3044
25026880,GCoADH,Organic Remediation,1,NA,8.3289
76164407,linB,Organic Remediation,1,NA,8.2326
89893901,rd,Organic Remediation,1,NA,9.0156
146406274,pimF,Organic Remediation,1,NA,8.0715
116249170,BADH,Organic Remediation,1,NA,8.3028
119372765,mdlA,Organic Remediation,1,NA,8.2912
120594319,nagL,Organic Remediation,1,NA,8.4461
86280115,pimF,Organic Remediation,1,NA,8.4996
73538090,pimF,Organic Remediation,1,NA,8.4689
29605259,catechol_B,Organic Remediation,1,NA,7.9577
66573474,PhaB,Organic Remediation,1,NA,8.5292
21242067,pimF,Organic Remediation,1,NA,9.1571
148255328,exaA,Organic Remediation,1,NA,8.5398
157374446,dmsA,Organic Remediation,1,NA,8.5772
83716898,alkK,Organic Remediation,1,NA,9.4293
156523549,todC,Organic Remediation,1,NA,8.9228
118016696,phn,Organic Remediation,1,NA,8.2905
111148637,pimF,Organic Remediation,1,NA,8.1087
119718977,atzA,Organic Remediation,1,NA,8.4052
157404578,rd,Organic Remediation,1,NA,8.2845
85097536,hmgA,Organic Remediation,1,NA,8.3105
47573016,GCoADH,Organic Remediation,1,NA,8.0534
38198157,Catechol,Organic Remediation,1,NA,8.2204
71906013,pimF,Organic Remediation,1,NA,8.2879
27352484,pheA,Organic Remediation,1,NA,8.6403
39574707,xylG,Organic Remediation,1,NA,8.426
119963470,nmoA,Organic Remediation,1,NA,8.829
13814892,mdlC,Organic Remediation,1,NA,8.253
118054022,ChnA,Organic Remediation,1,NA,8.4233
86281200,nmoA,Organic Remediation,1,NA,8.0629
88865790,pimF,Organic Remediation,1,NA,8.1858
66351664,nhh,Organic Remediation,1,NA,8.7219
25169061,alkH,Organic Remediation,1,NA,8.5304
68345516,ohbAB,Organic Remediation,1,NA,8.0427
39648334,pimF,Organic Remediation,1,NA,8.3507
67903158,tftH,Organic Remediation,1,NA,8.2281
108803052,catechol_B,Organic Remediation,1,NA,8.9111
90422543,bco,Organic Remediation,1,NA,8.4133
119963044,mdlA,Organic Remediation,1,NA,8.3432
121712212,BpH,Organic Remediation,1,NA,8.0865
110818263,nmoA,Organic Remediation,1,NA,8.5546
126720458,linB,Organic Remediation,1,NA,8.9719
68342641,linB,Organic Remediation,1,NA,8.2579
118052716,hmgC,Organic Remediation,1,NA,8.114
28869924,pimF,Organic Remediation,1,NA,9.1139
88772303,linB,Organic Remediation,1,NA,8.449
7573249,proO,Organic Remediation,1,NA,8.4265
17431383,nagG,Organic Remediation,1,NA,8.2387
63255746,tfdA,Organic Remediation,1,NA,8.5083
73749315,rd,Organic Remediation,1,NA,8.5174
476042,catechol_B,Organic Remediation,1,NA,8.6235
110287061,pimF,Organic Remediation,1,NA,8.3683
110678192,cpnE,Organic Remediation,1,NA,8.3559
14571783,atzA,Organic Remediation,1,NA,8.0344
118462395,tfdA,Organic Remediation,1,NA,8.315
154272852,pheA,Organic Remediation,1,NA,8.304
13475724,pimF,Organic Remediation,1,NA,8.2008
88791809,pimF,Organic Remediation,1,NA,9.0179
116620758,exaA,Organic Remediation,1,NA,8.5466
84663885,proO,Organic Remediation,1,NA,8.5307
126386663,GCoADH,Organic Remediation,1,NA,8.3696
94312941,pcaG,Organic Remediation,1,NA,8.0561
126665657,pimF,Organic Remediation,1,NA,8.4666
1395139,tdnB,Organic Remediation,1,NA,8.4558
83647422,alkB,Organic Remediation,1,NA,9.3125
47575125,Xamo,Organic Remediation,1,NA,9.1061
121592577,Catechol,Organic Remediation,1,NA,7.9919
148499857,tfdA,Organic Remediation,1,NA,8.3378
148553752,bclA,Organic Remediation,1,NA,8.4429
83026004,alkB,Organic Remediation,1,NA,8.2231
86283700,PhaB,Organic Remediation,1,NA,8.0118
66046416,linB,Organic Remediation,1,NA,9.0261
158338569,linB,Organic Remediation,1,NA,8.8407
19073919,rd,Organic Remediation,1,NA,8.543
15157168,ChnA,Organic Remediation,1,NA,8.3751
28869111,PobA,Organic Remediation,1,NA,8.2967
84388832,PobA,Organic Remediation,1,NA,8.1946
99082078,bclA,Organic Remediation,1,NA,9.263
117993940,nagG,Organic Remediation,1,NA,8.9238
119880084,nmoA,Organic Remediation,1,NA,8.204
121611522,Catechol,Organic Remediation,1,NA,8.3692
118715769,PobA,Organic Remediation,1,NA,8.233
146339288,tftH,Organic Remediation,1,NA,8.8103
74136897,phdCI,Organic Remediation,1,NA,8.7828
115516885,hmgB,Organic Remediation,1,NA,8.5748
125713254,GcdB,Organic Remediation,1,NA,8.7603
126719238,phtA,Organic Remediation,1,NA,8.3772
88854317,proO,Organic Remediation,1,NA,8.7712
119403967,BpH,Organic Remediation,1,NA,8.2128
146274160,atzA,Organic Remediation,1,NA,8.2047
125975267,cmuA,Organic Remediation,1,NA,8.1936
